season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2022,North Texas,Old Dominion,69,56,0,Regular Season,2022-01-22,North Texas,1,0,0,,,,
2022,Georgetown,Villanova,74,85,0,Regular Season,2022-01-22,Georgetown,1,1,1,,,,
2022,Holy Cross,Bucknell,65,68,0,Regular Season,2022-01-22,Holy Cross,1,10,1,,,,
2022,Marist,Fairfield,66,69,0,Regular Season,2022-01-23,Marist,1,6,1,,,,
2022,Purdue FW,Youngstown St,82,71,0,Regular Season,2022-01-23,Purdue FW,1,0,0,,,,
2022,BYU,Portland,78,65,0,Regular Season,2022-01-23,BYU,1,1,4,,,,
2022,Cal Poly,Hawai'i,56,69,0,Regular Season,2022-01-23,Cal Poly,1,3,1,,,,
2022,Kennesaw St,Jacksonville,76,68,0,Regular Season,2022-01-24,Kennesaw St,1,1,0,,,,
2022,Bethune,Alcorn St,67,70,0,Regular Season,2022-01-25,Bethune,1,2,2,,,,
2022,Morehead St,Tennessee St,67,54,0,Regular Season,2022-01-25,Morehead St,1,2,2,,,,
2022,Jax State,Bellarmine,65,60,0,Regular Season,2022-01-25,Jax State,1,2,1,,,,
2022,San José St,Air Force,53,63,0,Regular Season,2022-01-26,San José St,1,3,3,,,,
2022,Baylor,Kansas St,74,49,0,Regular Season,2022-01-26,Baylor,1,3,3,,,,
2022,Yale,Columbia,83,72,0,Regular Season,2022-01-26,Yale,1,3,3,,,,
2022,The Citadel,W Carolina,68,66,0,Regular Season,2022-01-27,The Citadel,1,4,4,,,,
2022,Valparaiso,Bradley,56,71,0,Regular Season,2022-01-27,Valparaiso,1,4,3,,,,
2022,Virginia Tech,Miami,75,78,0,Regular Season,2022-01-27,Virginia Tech,1,1,4,,,,
2022,Lehigh,Army,84,71,0,Regular Season,2022-01-27,Lehigh,1,4,4,,,,
2022,Air Force,Wyoming,61,63,0,Regular Season,2022-01-28,Air Force,1,1,1,,,,
2022,Louisiana,Georgia St,64,68,0,Regular Season,2022-01-28,Louisiana,1,4,5,,,,
2022,New Hampshire,Stony Brook,69,76,0,Regular Season,2022-01-28,New Hampshire,1,0,0,,,,
2022,Gonzaga,LMU,89,55,0,Regular Season,2022-01-28,Gonzaga,1,6,4,,,,
2022,Louisiana Tech,Rice,80,63,0,Regular Season,2022-01-28,Louisiana Tech,1,5,5,,,,
2022,UC San Diego,Cal Poly,55,59,0,Regular Season,2022-01-28,UC San Diego,1,4,4,,,,
2022,Maryland,Indiana,55,68,0,Regular Season,2022-01-29,Maryland,1,2,1,,,,
2022,Texas Tech,Mississippi St,76,50,0,SEC/Big 12 Challenge,2022-01-29,Texas Tech,1,3,2,,,,
2022,James Madison,Delaware,69,85,0,Regular Season,2022-01-29,James Madison,1,0,3,,,,
2022,Dayton,Rhode Island,53,51,0,Regular Season,2022-01-29,Dayton,1,2,3,,,,
2022,Youngstown St,Milwaukee,86,72,0,Regular Season,2022-01-29,Youngstown St,1,0,0,,,,
2022,Georgia Tech,Miami,62,73,0,Regular Season,2022-01-29,Georgia Tech,1,1,1,,,,
2022,Chicago St,Utah Tech,65,79,0,Regular Season,2022-01-29,Chicago St,1,0,5,,,,
2022,Navy,American,47,45,0,Regular Season,2022-01-29,Navy,1,1,1,,,,
2022,Villanova,St John's,73,62,0,Regular Season,2022-01-29,Villanova,1,2,3,,,,
2022,Purdue,Ohio State,81,78,0,Regular Season,2022-01-30,Purdue,1,1,1,,,,
2022,G Washington,Fordham,64,55,0,Regular Season,2022-01-30,G Washington,1,2,3,,,,
2022,Liberty,Jax State,67,77,0,Regular Season,2022-01-30,Liberty,1,1,1,,,,
2022,Pacific,BYU,76,73,0,Regular Season,2022-01-30,Pacific,1,1,1,,,,
2022,Providence,Marquette,65,63,0,Regular Season,2022-01-30,Providence,1,3,2,,,,
2022,Alabama St,Bethune,79,73,0,Regular Season,2022-01-30,Alabama St,1,4,4,,,,
2022,MD Eastern,Morgan St,79,72,0,Regular Season,2022-02-01,MD Eastern,1,2,1,,,,
2022,UNC Wilmington,Drexel,70,63,0,Regular Season,2022-02-01,UNC Wilmington,1,1,2,,,,
2022,Maryland,Michigan St,63,65,0,Regular Season,2022-02-02,Maryland,1,3,3,,,,
2022,C Michigan,Bowling Green,78,74,0,Regular Season,2022-02-02,C Michigan,1,3,3,,,,
2022,Georgetown,Seton Hall,63,70,0,Regular Season,2022-02-02,Georgetown,1,3,5,,,,
2022,UNC Greensboro,VMI,65,76,0,Regular Season,2022-02-03,UNC Greensboro,1,3,4,,,,
2022,Little Rock,Louisiana,51,75,0,Regular Season,2022-02-03,Little Rock,1,4,3,,,,
2022,Miami,Notre Dame,64,68,0,Regular Season,2022-02-03,Miami,1,4,1,,,,
2022,Xavier,Butler,68,66,0,Regular Season,2022-02-03,Xavier,1,4,4,,,,
2022,VMI,W Carolina,76,69,0,Regular Season,2022-02-04,VMI,1,0,0,,,,
2022,Jax State,North Florida,76,88,0,Regular Season,2022-02-04,Jax State,1,4,5,,,,
2022,Portland,Saint Mary's,54,75,0,Regular Season,2022-02-04,Portland,1,4,4,,,,
2022,N Colorado,Portland St,99,106,0,Regular Season,2022-02-04,N Colorado,1,2,2,,,,
2022,Incarnate Word,Nicholls,60,63,0,Regular Season,2022-02-04,Incarnate Word,1,5,4,,,,
2022,Akron,Miami OH,66,55,0,Regular Season,2022-02-04,Akron,1,5,1,,,,
2022,South Carolina,Tennessee,57,81,0,Regular Season,2022-02-05,South Carolina,1,2,2,,,,
2022,Siena,Rider,60,74,0,Regular Season,2022-02-05,Siena,1,2,5,,,,
2022,G Washington,Davidson,73,78,0,Regular Season,2022-02-05,G Washington,1,1,2,,,,
2022,Arkansas St,Louisiana,67,58,0,Regular Season,2022-02-05,Arkansas St,1,0,1,,,,
2022,Lipscomb,FGCU,68,77,0,Regular Season,2022-02-05,Lipscomb,1,0,0,,,,
2022,North Carolina,Duke,67,87,0,Regular Season,2022-02-05,North Carolina,1,2,3,,,,
2022,Saint Francis,Merrimack,64,65,0,Regular Season,2022-02-05,Saint Francis,1,0,0,,,,
2022,UAB,MTSU,97,75,0,Regular Season,2022-02-05,UAB,1,5,6,,,,
2022,Villanova,UConn,85,74,0,Regular Season,2022-02-05,Villanova,1,1,3,,,,
2022,Southern,Alabama A&M,73,64,0,Regular Season,2022-02-05,Southern,1,3,3,,,,
2022,Arkansas,Mississippi St,63,55,0,Regular Season,2022-02-06,Arkansas,1,2,3,,,,
2022,Missouri St,Loyola Chicago,62,71,0,Regular Season,2022-02-06,Missouri St,1,2,2,,,,
2022,Pitt,Virginia Tech,71,76,0,Regular Season,2022-02-06,Pitt,1,2,2,,,,
2022,Weber St,Montana St,57,78,0,Regular Season,2022-02-06,Weber St,1,1,7,,,,
2022,Arizona St,UCLA,87,84,0,Regular Season,2022-02-06,Arizona St,1,1,1,,,,
2022,Texas,Kansas,79,76,0,Regular Season,2022-02-08,Texas,1,2,2,,,,
2022,Howard,Gallaudet,96,38,0,Regular Season,2022-02-08,Howard,1,2,,,,,
2022,Belmont,Austin Peay,72,58,0,Regular Season,2022-02-08,Belmont,1,1,2,,,,
2022,Michigan St,Wisconsin,62,70,0,Regular Season,2022-02-09,Michigan St,1,3,3,,,,
2022,Miami OH,W Michigan,62,57,0,Regular Season,2022-02-09,Miami OH,1,2,3,,,,
2022,Creighton,Butler,54,52,0,Regular Season,2022-02-09,Creighton,1,3,3,,,,
2022,USC,Pacific,74,68,0,Regular Season,2022-02-09,USC,1,3,2,,,,
2022,Davidson,Saint Joseph's,73,67,0,Regular Season,2022-02-10,Davidson,1,4,4,,,,
2022,Green Bay,Wright St,62,79,0,Regular Season,2022-02-10,Green Bay,1,3,3,,,,
2022,New Hampshire,NJIT,55,60,0,Regular Season,2022-02-10,New Hampshire,1,1,3,,,,
2022,DePaul,Georgetown,82,74,0,Regular Season,2022-02-10,DePaul,1,4,3,,,,
2022,James Madison,Elon,66,70,0,Regular Season,2022-02-11,James Madison,1,2,5,,,,
2022,Louisiana,Texas St,73,82,0,Regular Season,2022-02-11,Louisiana,1,5,5,,,,
2022,Gonzaga,Pacific,89,51,0,Regular Season,2022-02-11,Gonzaga,1,4,1,,,,
2022,Montana,N Arizona,67,72,0,Regular Season,2022-02-11,Montana,1,2,2,,,,
2022,Hawai'i,Long Beach St,66,73,0,Regular Season,2022-02-11,Hawai'i,1,4,1,,,,
2022,C Michigan,Ohio,72,81,0,Regular Season,2022-02-11,C Michigan,1,1,1,,,,
2022,E Michigan,Ohio,56,74,0,Regular Season,2022-02-12,E Michigan,1,2,0,,,,
2022,VMI,The Citadel,79,83,0,Regular Season,2022-02-12,VMI,1,0,0,,,,
2022,George Mason,VCU,70,85,0,Regular Season,2022-02-12,George Mason,1,1,2,,,,
2022,Cleveland St,IU Indy,83,45,0,Regular Season,2022-02-12,Cleveland St,1,0,0,,,,
2022,UMass Lowell,UMBC,88,71,0,Regular Season,2022-02-12,UMass Lowell,1,1,1,,,,
2022,High Point,Campbell,42,60,0,Regular Season,2022-02-12,High Point,1,1,1,,,,
2022,Chicago St,Sam Houston,59,72,0,Regular Season,2022-02-12,Chicago St,1,0,6,,,,
2022,Rice,North Texas,44,67,0,Regular Season,2022-02-12,Rice,1,2,3,,,,
2022,SE Missouri,Belmont,72,81,0,Regular Season,2022-02-12,SE Missouri,1,0,0,,,,
2022,Washington,Arizona,68,92,0,Regular Season,2022-02-12,Washington,1,0,0,,,,
2022,Purdue,Maryland,62,61,0,Regular Season,2022-02-13,Purdue,1,1,1,,,,
2022,UNC Wilmington,Charleston,85,79,0,Regular Season,2022-02-13,UNC Wilmington,1,5,7,,,,
2022,Wright St,N Kentucky,71,75,0,Regular Season,2022-02-13,Wright St,1,0,0,,,,
2022,CA Baptist,UT Rio Grande,80,72,0,Regular Season,2022-02-13,CA Baptist,1,1,1,,,,
2022,Oregon St,Stanford,65,76,0,Regular Season,2022-02-13,Oregon St,1,2,1,,,,
2022,Fairfield,Canisius,80,76,0,Regular Season,2022-02-15,Fairfield,1,2,1,,,,
2022,Coppin St,NC Central,74,77,0,Regular Season,2022-02-15,Coppin St,1,2,2,,,,
2022,UCF,Tulsa,76,67,0,Regular Season,2022-02-15,UCF,1,5,1,,,,
2022,Texas A&M,Florida,56,55,0,Regular Season,2022-02-16,Texas A&M,1,3,3,,,,
2022,TCU,Iowa State,51,54,0,Regular Season,2022-02-16,TCU,1,3,3,,,,
2022,South Florida,Tulane,57,76,0,Regular Season,2022-02-16,South Florida,1,2,3,,,,
2022,Air Force,Boise St,59,85,0,Regular Season,2022-02-17,Air Force,1,3,3,,,,
2022,App State,Troy,61,67,0,Regular Season,2022-02-17,App State,1,4,4,,,,
2022,North Carolina,Pitt,67,76,0,Regular Season,2022-02-17,North Carolina,1,4,4,,,,
2022,American,Navy,46,55,0,Regular Season,2022-02-17,American,1,1,4,,,,
2022,Charleston,James Madison,63,71,0,Regular Season,2022-02-18,Charleston,1,2,2,,,,
2022,UL Monroe,Louisiana,77,78,0,Regular Season,2022-02-18,UL Monroe,1,5,5,,,,
2022,Portland,San Diego,92,60,0,Regular Season,2022-02-18,Portland,1,1,4,,,,
2022,FAU,North Texas,51,54,0,Regular Season,2022-02-18,FAU,1,6,5,,,,
2022,UC San Diego,Hawai'i,53,65,0,Regular Season,2022-02-18,UC San Diego,1,1,4,,,,
2022,South Florida,East Carolina,57,65,0,Regular Season,2022-02-18,South Florida,1,1,5,,,,
2022,South Carolina,LSU,77,75,0,Regular Season,2022-02-19,South Carolina,1,2,1,,,,
2022,Siena,Marist,53,62,0,Regular Season,2022-02-19,Siena,1,5,3,,,,
2022,North Dakota,Oral Roberts,73,87,0,Regular Season,2022-02-19,North Dakota,1,0,0,,,,
2022,Evansville,Valparaiso,56,72,0,Regular Season,2022-02-19,Evansville,1,1,1,,,,
2022,Baylor,TCU,72,62,0,Regular Season,2022-02-19,Baylor,1,1,2,,,,
2022,Yale,Penn,81,72,0,Regular Season,2022-02-19,Yale,1,6,6,,,,
2022,Radford,High Point,66,64,0,Regular Season,2022-02-19,Radford,1,2,0,,,,
2022,Texas A&M-CC,N'Western St,83,76,0,Regular Season,2022-02-19,Texas A&M-CC,1,0,0,,,,
2022,Southern,Grambling,57,61,0,Regular Season,2022-02-19,Southern,1,3,3,,,,
2022,Incarnate Word,SE Louisiana,92,84,0,Regular Season,2022-02-19,Incarnate Word,1,0,0,,,,
2022,San José St,New Mexico,71,55,0,Regular Season,2022-02-20,San José St,1,1,1,,,,
2022,Green Bay,Cleveland St,67,79,0,Regular Season,2022-02-20,Green Bay,1,0,0,,,,
2022,Longwood,Hampton,76,72,0,Regular Season,2022-02-20,Longwood,1,1,2,,,,
2022,FIU,Rice,80,78,0,Regular Season,2022-02-20,FIU,1,1,1,,,,
2022,UCLA,Washington,76,50,0,Regular Season,2022-02-20,UCLA,1,1,1,,,,
2022,Maryland,Penn State,67,61,0,Regular Season,2022-02-22,Maryland,1,2,4,,,,
2022,Morgan St,Norfolk St,85,74,0,Regular Season,2022-02-22,Morgan St,1,2,2,,,,
2022,SIUE,E Illinois,66,52,0,Make-up from 2/3,2022-02-22,SIUE,1,2,2,,,,
2022,Florida,Arkansas,74,82,0,Regular Season,2022-02-23,Florida,1,3,3,,,,
2022,G Washington,Richmond,71,84,0,Regular Season,2022-02-23,G Washington,1,3,3,,,,
2022,Michigan,Rutgers,71,62,0,Regular Season,2022-02-24,Michigan,1,3,3,,,,
2022,Dayton,UMass,82,61,0,Regular Season,2022-02-24,Dayton,1,4,4,,,,
2022,Iowa State,West Virginia,84,81,0,Regular Season,2022-02-24,Iowa State,1,4,1,,,,
2022,Georgia Tech,Virginia Tech,58,62,0,Regular Season,2022-02-24,Georgia Tech,1,1,4,,,,
2022,Navy,Loyola MD,52,50,0,Regular Season,2022-02-24,Navy,1,4,3,,,,
2022,S Illinois,Illinois St,90,69,0,Regular Season,2022-02-24,S Illinois,1,4,1,,,,
2022,W Illinois,Omaha,88,76,0,Regular Season,2022-02-25,W Illinois,1,5,6,,,,
2022,St Francis BK,Bryant,69,86,0,Regular Season,2022-02-25,St Francis BK,1,5,5,,,,
2022,McNeese,Texas A&M-CC,53,65,0,Regular Season,2022-02-25,McNeese,1,5,5,,,,
2022,MTSU,Marshall,74,65,0,Regular Season,2022-02-25,MTSU,1,2,2,,,,
2022,Long Beach St,UC San Diego,103,87,0,Regular Season,2022-02-25,Long Beach St,1,4,6,,,,
2022,Rutgers,Wisconsin,61,66,0,Regular Season,2022-02-26,Rutgers,1,1,1,,,,
2022,Buffalo,N Illinois,70,60,0,Regular Season,2022-02-26,Buffalo,1,0,0,,,,
2022,North Dakota,N Dakota St,53,79,0,Regular Season,2022-02-26,North Dakota,1,3,6,,,,
2022,Georgia St,Louisiana,65,58,0,Regular Season,2022-02-26,Georgia St,1,1,1,,,,
2022,Kansas St,Iowa State,73,74,0,Regular Season,2022-02-26,Kansas St,1,2,1,,,,
2022,Brown,Columbia,81,74,0,Regular Season,2022-02-26,Brown,1,6,5,,,,
2022,SC Upstate,Gardner-Webb,72,70,0,Regular Season,2022-02-26,SC Upstate,1,0,1,,,,
2022,Chicago St,New Mexico St,61,59,0,Regular Season,2022-02-26,Chicago St,1,1,3,,,,
2022,E Illinois,Austin Peay,52,64,0,Regular Season,2022-02-26,E Illinois,1,0,0,,,,
2022,Washington,Washington St,78,70,0,Regular Season,2022-02-26,Washington,1,1,1,,,,
2022,Wyoming,Nevada,74,61,0,Regular Season,2022-02-27,Wyoming,1,2,3,,,,
2022,UNC Greensboro,ETSU,69,73,0,Regular Season,2022-02-27,UNC Greensboro,1,2,2,,,,
2022,BYU,Pepperdine,75,59,0,Regular Season,2022-02-27,BYU,1,1,1,,,,
2022,Rice,Southern Miss,77,72,0,Regular Season,2022-02-27,Rice,1,1,1,,,,
2022,California,Stanford,53,39,0,Regular Season,2022-02-27,California,1,7,6,,,,
2022,Georgia,Tennessee,68,75,0,Regular Season,2022-03-01,Georgia,1,2,2,,,,
2022,Howard,SC State,72,62,0,Regular Season,2022-03-01,Howard,1,2,2,,,,
2022,South Carolina,Missouri,73,69,0,Regular Season,2022-03-02,South Carolina,1,3,2,,,,
2022,UAlbany,Hartford,55,67,0,Regular Season,2022-03-02,UAlbany,1,3,3,,,,
2022,Kennesaw St,E Kentucky,82,73,0,ASUN Championship - 1st Round,2022-03-02,Kennesaw St,1,3,3,,,,
2022,Michigan,Michigan St,87,70,0,Regular Season,2022-03-02,Michigan,1,2,3,,,,
2022,UMass,Fordham,81,73,0,Regular Season,2022-03-03,UMass,1,1,1,,,,
2022,Charlotte,MTSU,60,56,0,Regular Season,2022-03-03,Charlotte,1,4,3,,,,
2022,Tennessee St,SIUE,77,62,1,OVC Championship - 1st Round,2022-03-03,,0,4,4,,,,
2022,W Michigan,Ball State,63,64,0,Regular Season,2022-03-04,W Michigan,1,1,1,,,,
2022,Idaho St,Southern Utah,71,79,0,Regular Season,2022-03-04,Idaho St,1,4,1,,,,
2022,Long Beach St,UC Davis,68,65,0,Regular Season,2022-03-04,Long Beach St,1,4,4,,,,
2022,Norfolk St,Howard,83,61,0,Regular Season,2022-03-04,Norfolk St,1,2,2,,,,
2022,Lehigh,Army,91,77,0,Patriot League Championship - Quarterfinal,2022-03-04,Lehigh,1,5,5,,,,
2022,N Kentucky,Detroit Mercy,77,59,0,KEEPS Horizon League Championship - Quarterfinal,2022-03-04,N Kentucky,1,4,1,,,,
2022,Auburn,South Carolina,82,71,0,Regular Season,2022-03-05,Auburn,1,1,2,,,,
2022,Dayton,Davidson,82,76,0,Regular Season,2022-03-05,Dayton,1,3,1,,,,
2022,Harvard,Dartmouth,54,76,0,Regular Season,2022-03-05,Harvard,1,5,6,,,,
2022,Nicholls,New Orleans,92,85,0,Regular Season,2022-03-05,Nicholls,1,1,1,,,,
2022,Alcorn St,AR-Pine Bluff,100,77,0,Regular Season,2022-03-05,Alcorn St,1,0,0,,,,
2022,San José St,Utah State,52,75,0,Regular Season,2022-03-05,San José St,1,2,5,,,,
2022,Troy,Little Rock,69,62,1,Hercules Tires Sun Belt Championship - Quarterfinal,2022-03-05,,0,6,1,,,,
2022,Ohio State,Michigan,69,75,0,Regular Season,2022-03-06,Ohio State,1,1,1,,,,
2022,Hou Christian,McNeese,149,144,0,Regular Season,2022-03-06,Hou Christian,1,2,7,,,,
2022,UCLA,USC,75,68,0,Regular Season,2022-03-06,UCLA,1,4,3,,,,
2022,App State,GA Southern,73,60,1,Hercules Tires Sun Belt Championship - Quarterfinal,2022-03-06,,0,7,1,,,,
2022,N Dakota St,Denver,82,62,1,Summit League Championship - Quarterfinal,2022-03-06,,0,7,7,,,,
2022,Chattanooga,Furman,64,63,1,SoCon Championship - Final,2022-03-08,,0,1,1,,,,
2022,UNC Wilmington,Charleston,60,57,1,CAA Championship - Semifinal,2022-03-08,,0,1,0,,,,
2022,Fairfield,Canisius,72,50,1,MAAC Championship - 1st Round,2022-03-09,,0,3,3,,,,
2022,UNC Wilmington,Delaware,55,59,1,CAA Championship - Final,2022-03-09,,0,0,1,,,,
2022,Abilene Chrstn,Utah Valley,82,74,1,WAC Tournament - 2nd Round,2022-03-10,,0,3,0,,,,
2022,Long Beach St,Bakersfield,72,61,1,Hercules Tires Big West Championship - Quarterfinal,2022-03-10,,0,3,0,,,,
2022,UMBC,Hartford,80,60,0,America East Playoffs - Semifinal,2022-03-10,UMBC,1,3,3,,,,
2022,Cincinnati,East Carolina,74,63,1,Air Force Reserve American Athletic Conference Championship - 1st Round,2022-03-10,,0,5,4,,,,
2022,Colorado,Oregon,80,69,1,Pac-12 Tournament - Quarterfinal,2022-03-10,,0,3,0,,,,
2022,UConn,Seton Hall,62,52,1,Big East Tournament - Quarterfinal,2022-03-11,,0,5,0,,,,
2022,Monmouth,Niagara,61,58,1,MAAC Championship - Quarterfinal,2022-03-11,,0,5,5,,,,
2022,Florida A&M,Alabama A&M,56,61,1,SWAC Tournament - Quarterfinal,2022-03-11,,0,5,5,,,,
2022,UAB,FAU,80,66,1,C-USA Championship - Quarterfinal,2022-03-11,,0,5,0,,,,
2022,Villanova,UConn,63,60,1,Big East Tournament - Semifinal,2022-03-12,,0,0,0,,,,
2022,NC Central,Coppin St,73,79,1,MEAC Tournament - Semifinal,2022-03-12,,0,0,0,,,,
2022,Memphis,UCF,85,69,1,Air Force Reserve American Athletic Conference Championship - Quarterfinal,2022-03-12,,0,5,0,,,,
2022,Princeton,Yale,64,66,1,Ivy League Tournament Presented by TIAA - Final,2022-03-13,,0,0,0,,,,
2022,Texas Southern,Texas A&M-CC,76,67,1,Men's Basketball Championship - Midwest Region - First Four,2022-03-15,,0,2,1,,,,
2022,Washington St,Santa Clara,63,50,0,NIT - 1st Round,2022-03-16,Washington St,1,4,7,,,,
2022,Colorado St,Michigan,63,75,1,Men's Basketball Championship - South Region - 1st Round,2022-03-17,,0,4,6,,,,
2022,Youngstown St,Morgan St,70,65,0,The Basketball Classic - 1st Round,2022-03-17,Youngstown St,1,12,5,,,,
2022,LSU,Iowa State,54,59,1,Men's Basketball Championship - Midwest Region - 1st Round,2022-03-18,,0,6,6,,,,
2022,Providence,Richmond,79,51,1,Men's Basketball Championship - Midwest Region - 2nd Round,2022-03-19,,0,1,1,,,,
2022,Arkansas,New Mexico St,53,48,1,Men's Basketball Championship - West Region - 2nd Round,2022-03-20,,0,1,2,,,,
2022,UNC Wilmington,VMI,93,78,1,Roman CBI Tournament - 1st Round,2022-03-20,,0,10,12,,,,
2022,Oklahoma,St Bonaventure,68,70,0,NIT - 2nd Round,2022-03-21,Oklahoma,1,5,4,,,,
2022,Gonzaga,Arkansas,68,74,1,Men's Basketball Championship - West Region - Sweet 16,2022-03-24,,0,3,3,,,,
2022,Kansas,Miami,76,50,1,Men's Basketball Championship - Midwest Region - Elite 8,2022-03-27,,0,1,0,,,,
2023,Michigan,Purdue FW,75,56,0,Regular Season,2022-11-07,Michigan,1,,,,,,
2023,Milwaukee,MSOE,102,46,0,Regular Season,2022-11-07,Milwaukee,1,,,,,,
2023,Pitt,UT Martin,80,58,0,Regular Season,2022-11-08,Pitt,1,,,,,,
2023,Vanderbilt,Memphis,67,76,0,Regular Season,2022-11-08,Vanderbilt,1,,,,,,
2023,Maryland,Niagara,71,49,0,Regular Season,2022-11-08,Maryland,1,,,,,,
2023,UCLA,Sacramento St,76,50,0,Regular Season,2022-11-08,UCLA,1,,,,,,
2023,Liberty,Regent,104,38,0,Regular Season,2022-11-08,Liberty,1,,,,,,
2023,New Mexico,Southern Utah,89,81,0,Regular Season,2022-11-08,New Mexico,1,,,,,,
2023,St Bonaventure,Saint Francis,71,58,0,Regular Season,2022-11-08,St Bonaventure,1,,,,,,
2023,SMU,E Texas A&M,77,60,0,Regular Season,2022-11-08,SMU,1,,,,,,
2023,BYU,Idaho St,60,56,0,Regular Season,2022-11-08,BYU,1,,,,,,
2023,McNeese,Champ Chrstn,110,54,0,Regular Season,2022-11-08,McNeese,1,,,,,,
2023,Bryant,THMAS,147,39,0,Regular Season,2022-11-08,Bryant,1,,,,,,
2023,NC A&T,Edward Waters,100,61,0,Regular Season,2022-11-08,NC A&T,1,,,,,,
2023,Louisiana,Centenary (LA),106,55,0,Regular Season,2022-11-08,Louisiana,1,,,,,,
2023,Samford,Anderson SC,109,85,0,Regular Season,2022-11-08,Samford,1,,,,,,
2023,Coastal,St Mary's (MD),97,43,0,Regular Season,2022-11-08,Coastal,1,,,,,,
2023,South Carolina,SC State,80,77,0,Regular Season,2022-11-09,South Carolina,1,,,,,,
2023,South Dakota,Lipscomb,85,77,0,Regular Season,2022-11-10,South Dakota,1,1,,,,,
2023,James Madison,Hampton,106,58,0,Regular Season,2022-11-10,James Madison,1,2,,,,,
2023,Prairie View,N American,95,68,0,Regular Season,2022-11-10,Prairie View,1,2,,,,,
2023,Maryland,W Carolina,71,51,0,Regular Season,2022-11-11,Maryland,1,2,2,,,,
2023,Toledo,UAB,93,85,1,Regular Season,2022-11-11,,0,2,2,,,,
2023,UL Monroe,Dall Christian,111,59,0,Regular Season,2022-11-11,UL Monroe,1,2,,,,,
2023,The Citadel,Presbyterian,70,58,0,Regular Season,2022-11-11,The Citadel,1,2,2,,,,
2023,Lindenwood,Han LaGrange,85,58,0,Regular Season,2022-11-11,Lindenwood,1,2,,,,,
2023,Sam Houston,SW Adventist,120,33,0,Regular Season,2022-11-11,Sam Houston,1,2,,,,,
2023,Florida,Kennesaw St,88,78,0,Regular Season,2022-11-12,Florida,1,3,3,,,,
2023,Michigan,E Michigan,88,83,1,Regular Season,2022-11-12,,0,4,3,,,,
2023,DePaul,W Illinois,86,74,0,Baha Mar Hoops - Bahamas Championship - Campus Game,2022-11-12,DePaul,1,3,1,,,,
2023,Dartmouth,Bryant,70,89,0,Regular Season,2022-11-12,Dartmouth,1,3,3,,,,
2023,Navy,Princeton,74,73,0,Veterans Classic,2022-11-12,Navy,1,3,3,,,,
2023,Drexel,Old Dominion,71,59,0,Regular Season,2022-11-12,Drexel,1,,3,,,,
2023,UNC Wilmington,Allen,104,55,0,Regular Season,2022-11-12,UNC Wilmington,1,3,,,,,
2023,Purdue FW,SIUE,81,76,0,Regular Season,2022-11-12,Purdue FW,1,4,3,,,,
2023,Georgia St,Georgia Tech,57,59,0,Regular Season,2022-11-13,Georgia St,1,4,4,,,,
2023,ETSU,Louisiana,77,81,1,Asheville Championship,2022-11-13,,0,0,1,,,,
2023,LMU,UC Davis,85,75,0,Regular Season,2022-11-13,LMU,1,1,2,,,,
2023,N'Western St,Illinois St,67,69,0,Regular Season,2022-11-13,N'Western St,1,2,1,,,,
2023,So Indiana,S Illinois,71,53,0,Regular Season,2022-11-13,So Indiana,1,4,1,,,,
2023,Villanova,Delaware St,60,50,0,Regular Season,2022-11-14,Villanova,1,1,2,,,,
2023,Florida St,Troy,72,79,0,Regular Season,2022-11-15,Florida St,1,2,3,,,,
2023,Liberty,NC Central,79,63,0,Regular Season,2022-11-15,Liberty,1,2,4,,,,
2023,Coppin St,Navy,75,68,0,Regular Season,2022-11-15,Coppin St,1,2,2,,,,
2023,Arkansas St,Lyon,82,58,0,Regular Season,2022-11-15,Arkansas St,1,2,2,,,,
2023,Bethune,FL National,71,57,0,Regular Season,2022-11-15,Bethune,1,3,3,,,,
2023,North Alabama,Blue Mountain,100,60,0,Regular Season,2022-11-15,North Alabama,1,3,,,,,
2023,Michigan St,Kentucky,86,77,1,State Farm Champions Classic,2022-11-16,,0,4,3,,,,
2023,UConn,Buffalo,84,64,0,Regular Season,2022-11-16,UConn,1,4,3,,,,
2023,Rhode Island,Stony Brook,74,64,0,Regular Season,2022-11-16,Rhode Island,1,3,4,,,,
2023,Howard,James Madison,69,95,0,Regular Season,2022-11-16,Howard,1,2,3,,,,
2023,Akron,Morgan St,65,59,0,Regular Season,2022-11-16,Akron,1,3,2,,,,
2023,Texas A&M,Murray St,79,88,1,Myrtle Beach Invitational,2022-11-17,,0,4,3,,,,
2023,Canisius,Cleveland St,57,58,0,Regular Season,2022-11-17,Canisius,1,3,4,,,,
2023,Detroit Mercy,Ohio,88,74,0,Regular Season,2022-11-17,Detroit Mercy,1,5,4,,,,
2023,Stetson,Rider,78,68,1,MAAC/ASUN Dublin Challenge,2022-11-18,,0,2,5,,,,
2023,Marquette,Long Island,95,58,0,Fort Myers Tip-Off - Campus Game,2022-11-18,Marquette,1,1,3,,,,
2023,Tulsa,Loyola Chicago,85,66,1,Myrtle Beach Invitational,2022-11-18,,0,5,5,,,,
