slot,round_order,round_name,region,team_a,team_b,p_team_a,p_team_b,team_a_win_rate,is_locked,team_b_win_rate,winner
R5_2,5,Final Four,FINAL_FOUR,VCU,Virginia,0.39189638767063667,0.6081036123293633,1.0,False,0.0,VCU
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Alabama,0.7949307255756873,0.2050692744243127,0.9285714285714286,False,0.0714285714285714,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Georgia,0.7638236206548313,0.23617637934516866,0.7777777777777778,False,0.2222222222222222,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Hofstra,0.8880490215479184,0.11195097845208157,0.5,False,0.5,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Howard,0.9389677472171744,0.06103225278282565,1.0,False,0.0,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Iowa State,0.8487879132098805,0.15121208679011955,0.5,False,0.5,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Kentucky,0.4744218266730409,0.5255781733269591,0.5663265306122449,False,0.4336734693877551,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Miami OH,0.7187862172979065,0.2812137827020935,0.6,False,0.4,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Michigan,0.7029183056612428,0.2970816943387572,0.734375,False,0.265625,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,SMU,0.7960786128777375,0.2039213871222625,0.3333333333333333,False,0.6666666666666667,SMU
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Santa Clara,0.8406265204029909,0.15937347959700898,1.0,False,0.0,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Tennessee,0.711888641856063,0.28811135814393696,0.8695652173913043,False,0.13043478260869568,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Tennessee St,0.8950330927954652,0.10496690720453483,1.0,False,0.0,Vanderbilt
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Texas Tech,0.6394304551028128,0.3605695448971872,0.35353535353535354,False,0.6464646464646464,Texas Tech
R5_2,5,Final Four,FINAL_FOUR,Vanderbilt,Virginia,0.7565517714110773,0.24344822858892268,0.6206896551724138,False,0.3793103448275862,Vanderbilt
TITLE,6,Championship,TITLE,Arizona,Alabama,0.7364103017695328,0.2635896982304672,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Clemson,0.720543972387584,0.27945602761241595,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Florida,0.19856335375829368,0.8014366462417063,0.7846715328467153,False,0.21532846715328469,Arizona
TITLE,6,Championship,TITLE,Arizona,Georgia,0.6997787675169642,0.3002212324830358,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Houston,0.5775145322187437,0.4224854677812563,0.6923076923076923,False,0.3076923076923077,Arizona
TITLE,6,Championship,TITLE,Arizona,Illinois,0.34695729560330224,0.6530427043966978,0.7746478873239436,False,0.22535211267605637,Arizona
TITLE,6,Championship,TITLE,Arizona,Iowa,0.8698797951723922,0.13012020482760778,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Kentucky,0.3941465112806536,0.6058534887193464,0.5833333333333334,False,0.41666666666666663,Arizona
TITLE,6,Championship,TITLE,Arizona,Miami OH,0.6481541495174066,0.3518458504825934,0.75,False,0.25,Arizona
TITLE,6,Championship,TITLE,Arizona,Michigan,0.6303503478397019,0.3696496521602981,0.38461538461538464,False,0.6153846153846154,Michigan
TITLE,6,Championship,TITLE,Arizona,Penn,0.716875926829415,0.28312407317058497,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,SMU,0.7377777051856199,0.2622222948143801,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Saint Mary's,0.6311415202980402,0.36885847970195984,0.25,False,0.75,Saint Mary's
TITLE,6,Championship,TITLE,Arizona,Santa Clara,0.7917297652413364,0.20827023475866357,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Tennessee,0.6403908676161417,0.3596091323838583,0.42857142857142855,False,0.5714285714285714,Tennessee
TITLE,6,Championship,TITLE,Arizona,Texas Tech,0.5610389397895161,0.43896106021048387,0.32,False,0.6799999999999999,Texas Tech
TITLE,6,Championship,TITLE,Arizona,Troy,0.6144815294515201,0.3855184705484799,0.5,False,0.5,Arizona
TITLE,6,Championship,TITLE,Arizona,VCU,0.7765548045331966,0.22344519546680341,1.0,False,0.0,Arizona
TITLE,6,Championship,TITLE,Arizona,Vanderbilt,0.41884577169338594,0.581154228306614,0.45161290322580644,False,0.5483870967741935,Vanderbilt
TITLE,6,Championship,TITLE,Arizona,Virginia,0.6913318601945513,0.3086681398054487,0.8888888888888888,False,0.11111111111111116,Arizona
TITLE,6,Championship,TITLE,Arkansas,Clemson,0.5965976521332191,0.40340234786678086,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Florida,0.12442793904795067,0.8755720609520493,0.9074074074074074,False,0.09259259259259256,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Georgia,0.5720919994711076,0.42790800052889244,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Houston,0.4394795743754623,0.5605204256245377,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Illinois,0.23356422404089774,0.7664357759591023,0.8947368421052632,False,0.10526315789473684,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Iowa State,0.6988356660963366,0.3011643339036634,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Kentucky,0.27174868970395694,0.7282513102960432,0.5,False,0.5,Arkansas
TITLE,6,Championship,TITLE,Arkansas,McNeese,0.5819825187363513,0.4180174812636487,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Miami OH,0.5137671193705945,0.4862328806294055,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Michigan,0.4944670017511556,0.5055329982488443,0.5,False,0.5,Arkansas
TITLE,6,Championship,TITLE,Arkansas,North Carolina,0.6722597005962254,0.3277402994037746,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Saint Mary's,0.4953161550656718,0.5046838449343283,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Texas Tech,0.42299919358599647,0.5770008064140035,0.6666666666666666,False,0.33333333333333337,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Vanderbilt,0.2924806626365536,0.7075193373634464,0.6666666666666666,False,0.33333333333333337,Arkansas
TITLE,6,Championship,TITLE,Arkansas,Virginia,0.5622996263039067,0.43770037369609327,1.0,False,0.0,Arkansas
TITLE,6,Championship,TITLE,BYU,Florida,0.039640614869878396,0.9603593851301216,1.0,False,0.0,BYU
TITLE,6,Championship,TITLE,BYU,Kentucky,0.09778592872658529,0.9022140712734147,1.0,False,0.0,BYU
TITLE,6,Championship,TITLE,CA Baptist,Alabama,0.6821245643196727,0.3178754356803273,0.3333333333333333,False,0.6666666666666667,Alabama
TITLE,6,Championship,TITLE,CA Baptist,Florida,0.15987764492056275,0.8401223550794372,0.8756476683937824,False,0.12435233160621761,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Georgia,0.6416202797616847,0.3583797202383153,0.5,False,0.5,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Houston,0.5121819713015836,0.48781802869841634,0.9090909090909091,False,0.09090909090909094,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Illinois,0.28981517830086995,0.71018482169913,0.7068965517241379,False,0.2931034482758621,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Iowa State,0.7565342466968169,0.2434657533031831,1.0,False,0.0,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Kentucky,0.333197938721182,0.666802061278818,0.34782608695652173,False,0.6521739130434783,Kentucky
TITLE,6,Championship,TITLE,CA Baptist,Miami OH,0.5859127950134457,0.41408720498655427,0.6,False,0.4,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Michigan,0.5670632180865796,0.43293678191342044,0.7,False,0.30000000000000004,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Nebraska,0.7396519952828565,0.2603480047171435,1.0,False,0.0,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,North Carolina,0.7331053046599934,0.26689469534000665,0.5,False,0.5,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,SMU,0.6836526057949409,0.3163473942050591,1.0,False,0.0,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Saint Mary's,0.5678969917249886,0.43210300827501136,0.42857142857142855,False,0.5714285714285714,Saint Mary's
TITLE,6,Championship,TITLE,CA Baptist,Tennessee,0.5776710306568391,0.42232896934316083,0.8,False,0.19999999999999996,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Texas A&M,0.6616326558762118,0.3383673441237882,1.0,False,0.0,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Texas Tech,0.49538477635538414,0.5046152236446158,0.47619047619047616,False,0.5238095238095238,Texas Tech
TITLE,6,Championship,TITLE,CA Baptist,Troy,0.5504152811431605,0.4495847188568395,0.8,False,0.19999999999999996,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Vanderbilt,0.3563241444754537,0.6436758555245463,0.6190476190476191,False,0.38095238095238093,CA Baptist
TITLE,6,Championship,TITLE,CA Baptist,Virginia,0.63239663160796,0.36760336839204,0.6,False,0.4,CA Baptist
TITLE,6,Championship,TITLE,Duke,Florida,0.09657474307868708,0.9034252569213129,0.8979591836734694,False,0.10204081632653061,Duke
TITLE,6,Championship,TITLE,Duke,Georgia,0.5014165400042481,0.49858345999575193,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Houston,0.3709835088439895,0.6290164911560105,0.75,False,0.25,Duke
TITLE,6,Championship,TITLE,Duke,Illinois,0.18648413829670044,0.8135158617032996,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Kentucky,0.21917271424801674,0.7808272857519833,0.7619047619047619,False,0.23809523809523814,Duke
TITLE,6,Championship,TITLE,Duke,Michigan,0.4238817725675572,0.5761182274324428,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Penn,0.5220953850924304,0.47790461490756964,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,SMU,0.5483166457649824,0.4516833542350176,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Tennessee,0.4344992516148147,0.5655007483851853,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Texas A&M,0.5234430453647425,0.4765569546352575,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Texas Tech,0.3554428963864795,0.6445571036135205,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Troy,0.40748099536022075,0.5925190046397792,1.0,False,0.0,Duke
TITLE,6,Championship,TITLE,Duke,Vanderbilt,0.23720006844331584,0.7627999315566842,0.6666666666666666,False,0.33333333333333337,Duke
TITLE,6,Championship,TITLE,Duke,Virginia,0.4914445430316498,0.5085554569683501,0.5,False,0.5,Duke
TITLE,6,Championship,TITLE,Furman,Kentucky,0.10195403440272816,0.8980459655972719,1.0,False,0.0,Furman
TITLE,6,Championship,TITLE,Furman,Texas Tech,0.1823652635894771,0.8176347364105229,1.0,False,0.0,Furman
TITLE,6,Championship,TITLE,Furman,Vanderbilt,0.11171942104571711,0.8882805789542829,1.0,False,0.0,Furman
TITLE,6,Championship,TITLE,Gonzaga,Florida,0.038366074712718225,0.9616339252872818,1.0,False,0.0,Gonzaga
TITLE,6,Championship,TITLE,Gonzaga,Georgia,0.272908066915542,0.7270919330844581,1.0,False,0.0,Gonzaga
TITLE,6,Championship,TITLE,Gonzaga,Houston,0.1804082553097956,0.8195917446902043,1.0,False,0.0,Gonzaga
TITLE,6,Championship,TITLE,Gonzaga,Illinois,0.07881167478677448,0.9211883252132256,1.0,False,0.0,Gonzaga
TITLE,6,Championship,TITLE,Gonzaga,McNeese,0.28102309612718623,0.7189769038728138,1.0,False,0.0,Gonzaga
TITLE,6,Championship,TITLE,Hawai'i,Florida,0.0632146356293595,0.9367853643706405,1.0,False,0.0,Hawai'i
TITLE,6,Championship,TITLE,Hawai'i,Kentucky,0.15051901722112476,0.8494809827788752,1.0,False,0.0,Hawai'i
TITLE,6,Championship,TITLE,Hawai'i,Vanderbilt,0.16408614016073095,0.835913859839269,1.0,False,0.0,Hawai'i
TITLE,6,Championship,TITLE,Kansas,Alabama,0.5500750935883408,0.44992490641165916,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Florida,0.09781714767192289,0.9021828523280772,0.9090909090909091,False,0.09090909090909094,Kansas
TITLE,6,Championship,TITLE,Kansas,Georgia,0.5049560838944521,0.4950439161055479,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Houston,0.3742935254460991,0.6257064745539009,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Illinois,0.188641681544427,0.811358318455573,0.9230769230769231,False,0.07692307692307687,Kansas
TITLE,6,Championship,TITLE,Kansas,Kentucky,0.22160542907897912,0.7783945709210209,0.5,False,0.5,Kansas
TITLE,6,Championship,TITLE,Kansas,McNeese,0.5150830589620676,0.48491694103793237,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Michigan,0.42734311167718214,0.5726568883228178,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Tennessee,0.43798137901354156,0.5620186209864584,0.5,False,0.5,Kansas
TITLE,6,Championship,TITLE,Kansas,Texas A&M,0.5269737355308192,0.47302626446918083,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Texas Tech,0.35869332414832916,0.6413066758516708,0.6666666666666666,False,0.33333333333333337,Kansas
TITLE,6,Championship,TITLE,Kansas,Vanderbilt,0.23977143453579353,0.7602285654642065,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kansas,Virginia,0.49498357866750736,0.5050164213324926,1.0,False,0.0,Kansas
TITLE,6,Championship,TITLE,Kennesaw St,Florida,0.025706991286205093,0.9742930087137949,1.0,False,0.0,Kennesaw St
TITLE,6,Championship,TITLE,Long Island,Florida,0.057396698695236566,0.9426033013047634,1.0,False,0.0,Long Island
TITLE,6,Championship,TITLE,Long Island,Georgia,0.3642149262498575,0.6357850737501425,1.0,False,0.0,Long Island
TITLE,6,Championship,TITLE,Long Island,Illinois,0.11549490725601974,0.8845050927439803,1.0,False,0.0,Long Island
TITLE,6,Championship,TITLE,Louisville,Florida,0.05850232680569711,0.9414976731943029,0.8333333333333334,False,0.16666666666666663,Louisville
TITLE,6,Championship,TITLE,Louisville,Georgia,0.36891762005049317,0.6310823799495069,1.0,False,0.0,Louisville
TITLE,6,Championship,TITLE,Louisville,Houston,0.2553024808234709,0.744697519176529,1.0,False,0.0,Louisville
TITLE,6,Championship,TITLE,Louisville,Illinois,0.11758007523760917,0.8824199247623908,1.0,False,0.0,Louisville
TITLE,6,Championship,TITLE,Louisville,Kentucky,0.14027315011182045,0.8597268498881796,0.5,False,0.5,Louisville
TITLE,6,Championship,TITLE,Louisville,Michigan,0.2995613520064753,0.7004386479935247,1.0,False,0.0,Louisville
TITLE,6,Championship,TITLE,Louisville,Penn,0.3883887546921089,0.6116112453078911,0.5,False,0.5,Louisville
TITLE,6,Championship,TITLE,Louisville,Texas Tech,0.24273774175791807,0.7572622582420819,1.0,False,0.0,Louisville
TITLE,6,Championship,TITLE,Louisville,Vanderbilt,0.15308318073961114,0.8469168192603889,1.0,False,0.0,Louisville
TITLE,6,Championship,TITLE,Michigan St,Alabama,0.6497199013540376,0.35028009864596243,1.0,False,0.0,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Clemson,0.6312483544994173,0.3687516455005827,1.0,False,0.0,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Florida,0.1412576753581421,0.858742324641858,0.842391304347826,False,0.15760869565217395,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Georgia,0.607462676039199,0.392537323960801,0.75,False,0.25,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Houston,0.47576726786396367,0.5242327321360363,0.7777777777777778,False,0.2222222222222222,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Illinois,0.26075920636155037,0.7392407936384496,0.7924528301886793,False,0.2075471698113207,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Kentucky,0.30163989422457244,0.6983601057754276,0.6724137931034483,False,0.3275862068965517,Michigan St
TITLE,6,Championship,TITLE,Michigan St,McNeese,0.6170828557524656,0.3829171442475344,0.5,False,0.5,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Miami OH,0.5501681006554112,0.44983189934458884,0.6666666666666666,False,0.33333333333333337,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Michigan,0.5309938645742953,0.4690061354257047,0.3333333333333333,False,0.6666666666666667,Michigan
TITLE,6,Championship,TITLE,Michigan St,Saint Mary's,0.5318397536723801,0.46816024632761993,0.6666666666666666,False,0.33333333333333337,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Santa Clara,0.7162220545806927,0.28377794541930734,1.0,False,0.0,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Tennessee,0.5417712962923346,0.45822870370766544,0.6,False,0.4,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Texas A&M,0.6282774018598831,0.3717225981401169,1.0,False,0.0,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Texas Tech,0.4590405234935595,0.5409594765064405,0.631578947368421,False,0.368421052631579,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Troy,0.51414729295722,0.48585270704278005,1.0,False,0.0,Michigan St
TITLE,6,Championship,TITLE,Michigan St,VCU,0.6976464779676748,0.30235352203232524,1.0,False,0.0,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Vanderbilt,0.32363886115317114,0.6763611388468289,0.6190476190476191,False,0.38095238095238093,Michigan St
TITLE,6,Championship,TITLE,Michigan St,Virginia,0.5979108339519443,0.4020891660480557,0.2857142857142857,False,0.7142857142857143,Virginia
TITLE,6,Championship,TITLE,Missouri,Florida,0.15728240800230867,0.8427175919976914,0.834319526627219,False,0.16568047337278102,Missouri
TITLE,6,Championship,TITLE,Missouri,Georgia,0.6371356186503558,0.36286438134964416,0.75,False,0.25,Missouri
TITLE,6,Championship,TITLE,Missouri,Hofstra,0.8115573340191855,0.1884426659808145,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,Houston,0.5073213109745984,0.4926786890254016,0.5,False,0.5,Missouri
TITLE,6,Championship,TITLE,Missouri,Illinois,0.28582831853095303,0.714171681469047,0.7540983606557377,False,0.24590163934426235,Missouri
TITLE,6,Championship,TITLE,Missouri,Kentucky,0.32889066177893855,0.6711093382210614,0.7407407407407407,False,0.2592592592592593,Missouri
TITLE,6,Championship,TITLE,Missouri,McNeese,0.646451828341469,0.35354817165853103,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,Michigan,0.5622820607851381,0.4377179392148619,0.6,False,0.4,Missouri
TITLE,6,Championship,TITLE,Missouri,North Carolina,0.7292824304082515,0.27071756959174853,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,SMU,0.6794311327124158,0.32056886728758416,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,Saint Mary's,0.563117948269757,0.43688205173024297,0.14285714285714285,False,0.8571428571428572,Saint Mary's
TITLE,6,Championship,TITLE,Missouri,Tennessee,0.5729187918134234,0.4270812081865766,0.5,False,0.5,Missouri
TITLE,6,Championship,TITLE,Missouri,Tennessee St,0.8223587888119114,0.17764121118808862,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,Texas A&M,0.6572646517636294,0.34273534823637064,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,Texas Tech,0.49052323203338527,0.5094767679666148,0.6428571428571429,False,0.3571428571428571,Missouri
TITLE,6,Championship,TITLE,Missouri,Troy,0.5455975971464618,0.45440240285353817,1.0,False,0.0,Missouri
TITLE,6,Championship,TITLE,Missouri,Vanderbilt,0.35187567328873665,0.6481243267112633,0.6,False,0.4,Missouri
TITLE,6,Championship,TITLE,Missouri,Virginia,0.6278634926334715,0.3721365073665284,0.6666666666666666,False,0.33333333333333337,Missouri
TITLE,6,Championship,TITLE,N Dakota St,Florida,0.05254615802837288,0.9474538419716271,1.0,False,0.0,N Dakota St
TITLE,6,Championship,TITLE,N Dakota St,Illinois,0.10628817499078268,0.8937118250092173,1.0,False,0.0,N Dakota St
TITLE,6,Championship,TITLE,N Dakota St,Texas Tech,0.22245634390503027,0.7775436560949698,1.0,False,0.0,N Dakota St
TITLE,6,Championship,TITLE,NC State,Florida,0.11600819233560547,0.8839918076643946,0.8526315789473684,False,0.1473684210526316,NC State
TITLE,6,Championship,TITLE,NC State,Georgia,0.55249466662159,0.44750533337841003,1.0,False,0.0,NC State
TITLE,6,Championship,TITLE,NC State,Houston,0.41996654875358447,0.5800334512464156,0.3333333333333333,False,0.6666666666666667,Houston
TITLE,6,Championship,TITLE,NC State,Illinois,0.21961179257381308,0.780388207426187,0.84,False,0.16000000000000003,NC State
TITLE,6,Championship,TITLE,NC State,Kentucky,0.2562779530465815,0.7437220469534185,0.782608695652174,False,0.21739130434782605,NC State
TITLE,6,Championship,TITLE,NC State,McNeese,0.5624917454398461,0.43750825456015385,1.0,False,0.0,NC State
TITLE,6,Championship,TITLE,NC State,Miami OH,0.4938618404774683,0.5061381595225317,1.0,False,0.0,NC State
TITLE,6,Championship,TITLE,NC State,Michigan,0.47457964393726215,0.5254203560627378,0.5,False,0.5,NC State
TITLE,6,Championship,TITLE,NC State,Saint Mary's,0.4754267633366833,0.5245732366633167,1.0,False,0.0,NC State
TITLE,6,Championship,TITLE,NC State,Tennessee,0.48539709225215544,0.5146029077478446,1.0,False,0.0,NC State
TITLE,6,Championship,TITLE,NC State,Texas Tech,0.40369090176185457,0.5963090982381454,0.4444444444444444,False,0.5555555555555556,Texas Tech
TITLE,6,Championship,TITLE,NC State,Troy,0.45777592912927384,0.5422240708707262,1.0,False,0.0,NC State
TITLE,6,Championship,TITLE,NC State,Vanderbilt,0.2762774114406454,0.7237225885593546,0.625,False,0.375,NC State
TITLE,6,Championship,TITLE,NC State,Virginia,0.5426123750432454,0.45738762495675456,0.6666666666666666,False,0.33333333333333337,NC State
TITLE,6,Championship,TITLE,Ohio State,Florida,0.07711048532568712,0.9228895146743129,0.8571428571428571,False,0.1428571428571429,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Georgia,0.4401069667664952,0.5598930332335048,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Houston,0.31552936575077367,0.6844706342492264,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Illinois,0.1519467415907646,0.8480532584092354,0.875,False,0.125,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Kentucky,0.17992022900340313,0.8200797709965967,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Michigan,0.36511014720683305,0.634889852793167,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Texas Tech,0.3011993990564345,0.6988006009435654,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Troy,0.3496034416593601,0.6503965583406399,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Ohio State,Vanderbilt,0.19552746781376149,0.8044725321862385,1.0,False,0.0,Ohio State
TITLE,6,Championship,TITLE,Purdue,Alabama,0.6894717892344066,0.31052821076559334,0.6666666666666666,False,0.33333333333333337,Purdue
TITLE,6,Championship,TITLE,Purdue,Florida,0.16451090959625847,0.8354890904037415,0.8461538461538461,False,0.15384615384615385,Purdue
TITLE,6,Championship,TITLE,Purdue,Houston,0.5206971329828836,0.47930286701711644,0.5555555555555556,False,0.4444444444444444,Purdue
TITLE,6,Championship,TITLE,Purdue,Illinois,0.29688335004257616,0.7031166499574238,0.36363636363636365,False,0.6363636363636364,Illinois
TITLE,6,Championship,TITLE,Purdue,Iowa State,0.7627597651125517,0.23724023488744828,1.0,False,0.0,Purdue
TITLE,6,Championship,TITLE,Purdue,Kentucky,0.3408164003430744,0.6591835996569255,0.6538461538461539,False,0.34615384615384615,Purdue
TITLE,6,Championship,TITLE,Purdue,McNeese,0.6585923342458633,0.3414076657541367,0.5,False,0.5,Purdue
TITLE,6,Championship,TITLE,Purdue,Miami OH,0.5941607375504152,0.40583926244958474,0.42857142857142855,False,0.5714285714285714,Miami OH
TITLE,6,Championship,TITLE,Purdue,Michigan,0.5754145391643208,0.4245854608356791,0.7142857142857143,False,0.2857142857142857,Purdue
TITLE,6,Championship,TITLE,Purdue,Penn,0.6680269816148399,0.33197301838516013,0.5,False,0.5,Purdue
TITLE,6,Championship,TITLE,Purdue,Saint Mary's,0.5762442482178642,0.42375575178213576,0.5,False,0.5,Purdue
TITLE,6,Championship,TITLE,Purdue,Santa Clara,0.7513155656447303,0.24868443435526966,1.0,False,0.0,Purdue
TITLE,6,Championship,TITLE,Purdue,Tennessee,0.5859671309434212,0.41403286905657877,0.6,False,0.4,Purdue
TITLE,6,Championship,TITLE,Purdue,Texas Tech,0.5039091496102572,0.4960908503897428,0.6153846153846154,False,0.3846153846153846,Purdue
TITLE,6,Championship,TITLE,Purdue,Troy,0.5588379021724803,0.4411620978275197,1.0,False,0.0,Purdue
TITLE,6,Championship,TITLE,Purdue,VCU,0.7341845889382783,0.2658154110617217,1.0,False,0.0,Purdue
TITLE,6,Championship,TITLE,Purdue,Vanderbilt,0.3641825829250133,0.6358174170749866,0.3793103448275862,False,0.6206896551724138,Vanderbilt
TITLE,6,Championship,TITLE,Purdue,Virginia,0.6402871241918048,0.3597128758081952,0.5714285714285714,False,0.4285714285714286,Purdue
TITLE,6,Championship,TITLE,Siena,Florida,0.0632164239284487,0.9367835760715513,0.8888888888888888,False,0.11111111111111116,Siena
TITLE,6,Championship,TITLE,Siena,Illinois,0.12641544640251937,0.8735845535974807,1.0,False,0.0,Siena
TITLE,6,Championship,TITLE,Siena,Iowa State,0.5242365186440409,0.47576348135595914,1.0,False,0.0,Siena
TITLE,6,Championship,TITLE,Siena,Kentucky,0.15052287845679185,0.8494771215432082,0.75,False,0.25,Siena
TITLE,6,Championship,TITLE,Siena,Michigan,0.3171565061620978,0.6828434938379022,1.0,False,0.0,Siena
TITLE,6,Championship,TITLE,Siena,Tennessee,0.32661625789213317,0.6733837421078668,0.5,False,0.5,Siena
TITLE,6,Championship,TITLE,Siena,Texas Tech,0.2582257362952724,0.7417742637047274,0.3333333333333333,False,0.6666666666666667,Texas Tech
TITLE,6,Championship,TITLE,Siena,Vanderbilt,0.1640902822029536,0.8359097177970464,0.75,False,0.25,Siena
TITLE,6,Championship,TITLE,South Florida,Florida,0.03590566156391371,0.9640943384360862,1.0,False,0.0,South Florida
TITLE,6,Championship,TITLE,South Florida,Kentucky,0.08908067280073992,0.91091932719926,1.0,False,0.0,South Florida
TITLE,6,Championship,TITLE,St John's,Florida,0.08336116886177418,0.9166388311382259,0.9183673469387755,False,0.08163265306122447,St John's
TITLE,6,Championship,TITLE,St John's,Georgia,0.4610817256883046,0.5389182743116954,1.0,False,0.0,St John's
TITLE,6,Championship,TITLE,St John's,Houston,0.33410989872984653,0.6658901012701535,1.0,False,0.0,St John's
TITLE,6,Championship,TITLE,St John's,Illinois,0.16319107000206226,0.8368089299979378,0.7333333333333333,False,0.2666666666666667,St John's
