season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2024,Tulane,Dillard,94,64,0,Regular Season,2023-12-29,Tulane,1,6,12,,,,
2024,Winthrop,Toccoa Falls,113,62,0,Regular Season,2023-12-29,Winthrop,1,5,9,,,,
2024,Holy Cross,Elms,88,60,0,Regular Season,2023-12-29,Holy Cross,1,7,,,,,
2024,Oregon,USC,82,74,0,Regular Season,2023-12-29,Oregon,1,6,8,,,,
2024,Oregon St,UCLA,62,69,0,Regular Season,2023-12-29,Oregon St,1,6,5,,,,
2024,E Washington,Sacramento St,87,61,0,Regular Season,2023-12-30,E Washington,1,0,0,,,,
2024,Idaho,Portland St,72,77,0,Regular Season,2023-12-30,Idaho,1,0,0,,,,
2024,Idaho St,Montana,68,76,0,Regular Season,2023-12-30,Idaho St,1,0,0,,,,
2024,Weber St,Montana St,86,64,0,Regular Season,2023-12-30,Weber St,1,0,0,,,,
2024,N Colorado,N Arizona,92,77,0,Regular Season,2023-12-30,N Colorado,1,8,8,,,,
2024,UC Davis,Cal Poly,71,46,0,Regular Season,2023-12-30,UC Davis,1,0,0,,,,
2024,Long Beach St,CSU Northridge,68,84,0,Regular Season,2023-12-30,Long Beach St,1,0,0,,,,
2024,Missouri,C Arkansas,92,59,0,Regular Season,2023-12-30,Missouri,1,6,0,,,,
2024,Duke,Queens,106,69,0,Regular Season,2023-12-30,Duke,1,8,7,,,,
2024,Binghamton,Marywood,108,52,0,Regular Season,2023-12-30,Binghamton,1,6,,,,,
2024,UCF,Bethune,98,54,0,Regular Season,2023-12-30,UCF,1,7,8,,,,
2024,Nebraska,SC State,91,62,0,Regular Season,2023-12-30,Nebraska,1,8,7,,,,
2024,Pacific,Cal Maritime,80,66,0,Regular Season,2023-12-30,Pacific,1,8,,,,,
2024,Akron,St Bonaventure,61,62,1,Legends of Basketball Showcase,2023-12-30,,0,8,6,,,,
2024,Kansas,Wichita St,86,67,1,Regular Season,2023-12-30,,0,6,7,,,,
2024,Florida,Quinnipiac,97,72,0,Regular Season,2023-12-30,Florida,1,7,8,,,,
2024,VCU,Gardner-Webb,87,73,0,Regular Season,2023-12-30,VCU,1,6,8,,,,
2024,Fairfield,Le Moyne,78,72,0,Regular Season,2023-12-30,Fairfield,1,7,7,,,,
2024,Pepperdine,Westcliff,83,47,0,Regular Season,2023-12-30,Pepperdine,1,7,12,,,,
2024,Dayton,Longwood,78,69,0,Regular Season,2023-12-30,Dayton,1,8,9,,,,
2024,Saint Joseph's,Loyola MD,97,56,0,Regular Season,2023-12-30,Saint Joseph's,1,7,7,,,,
2024,Minnesota,Maine,80,62,0,Regular Season,2023-12-30,Minnesota,1,7,7,,,,
2024,South Florida,Alabama St,73,70,0,Regular Season,2023-12-30,South Florida,1,7,6,,,,
2024,Michigan,McNeese,76,87,0,Regular Season,2023-12-30,Michigan,1,9,12,,,,
2024,Purdue,E Kentucky,80,53,0,Regular Season,2023-12-30,Purdue,1,8,6,,,,
2024,Charleston,Montreat,96,59,0,Regular Season,2023-12-30,Charleston,1,7,12,,,,
2024,Sacred Heart,Mercy,92,63,0,Regular Season,2023-12-30,Sacred Heart,1,8,,,,,
2024,SF Austin,New Orleans,80,51,0,Regular Season,2023-12-30,SF Austin,1,7,8,,,,
2024,N Dakota St,South Dakota,66,75,0,Regular Season,2023-12-30,N Dakota St,1,9,7,,,,
2024,Kansas City,Oral Roberts,77,60,0,Regular Season,2023-12-30,Kansas City,1,8,9,,,,
2024,North Dakota,St Thomas (MN),45,70,0,Regular Season,2023-12-30,North Dakota,1,8,7,,,,
2024,Omaha,Denver,80,95,0,Regular Season,2023-12-30,Omaha,1,7,8,,,,
2024,Kentucky,Illinois St,96,70,0,Regular Season,2023-12-30,Kentucky,1,8,7,,,,
2024,G Washington,MD Eastern,69,63,0,Regular Season,2023-12-30,G Washington,1,8,6,,,,
2024,UMass,Siena,79,66,0,Regular Season,2023-12-30,UMass,1,5,7,,,,
2024,E Michigan,Northwood,67,64,0,Regular Season,2023-12-30,E Michigan,1,8,,,,,
2024,App State,UL Monroe,67,55,0,Regular Season,2023-12-30,App State,1,7,11,,,,
2024,Georgia St,Arkansas St,91,90,0,Regular Season,2023-12-30,Georgia St,1,10,8,,,,
2024,Coastal,Troy,65,72,0,Regular Season,2023-12-30,Coastal,1,8,7,,,,
2024,GA Southern,Southern Miss,88,67,0,Regular Season,2023-12-30,GA Southern,1,10,6,,,,
2024,James Madison,Texas St,82,65,0,Regular Season,2023-12-30,James Madison,1,7,7,,,,
2024,Marshall,Louisiana,75,61,0,Regular Season,2023-12-30,Marshall,1,7,6,,,,
2024,Northwestern,Jackson St,74,63,0,Regular Season,2023-12-30,Northwestern,1,8,8,,,,
2024,George Mason,NC A&T,94,69,0,Regular Season,2023-12-30,George Mason,1,7,8,,,,
2024,Harvard,Iona,60,69,0,Regular Season,2023-12-30,Harvard,1,8,7,,,,
2024,Lamar,Paul Quinn,91,64,0,Regular Season,2023-12-30,Lamar,1,7,7,,,,
2024,UMBC,American,85,87,0,Regular Season,2023-12-30,UMBC,1,8,8,,,,
2024,North Carolina,Charleston So,105,60,0,Regular Season,2023-12-30,North Carolina,1,8,8,,,,
2024,East Carolina,ETSU,70,86,0,Regular Season,2023-12-30,East Carolina,1,8,6,,,,
2024,Texas,UNC Greensboro,72,37,0,Regular Season,2023-12-30,Texas,1,7,8,,,,
2024,Clemson,Radford,93,58,0,Regular Season,2023-12-30,Clemson,1,7,8,,,,
2024,Boston U,Merrimack,74,63,0,Regular Season,2023-12-30,Boston U,1,7,7,,,,
2024,W Carolina,King (TN),90,62,0,Regular Season,2023-12-30,W Carolina,1,8,12,,,,
2024,Alabama,Liberty,101,56,1,C.M. Newton Classic,2023-12-30,,0,6,8,,,,
2024,Marist,Lehigh,58,65,0,Regular Season,2023-12-30,Marist,1,6,8,,,,
2024,Buffalo,Niagara,63,69,0,Regular Season,2023-12-30,Buffalo,1,7,8,,,,
2024,Army,Merch Marn,58,50,0,Regular Season,2023-12-30,Army,1,7,,,,,
2024,LSU,N'Western St,96,55,0,Regular Season,2023-12-30,LSU,1,7,9,,,,
2024,Nicholls,Mobile,74,65,0,Regular Season,2023-12-30,Nicholls,1,7,12,,,,
2024,Boise St,Utah Valley,85,63,0,Regular Season,2023-12-30,Boise St,1,7,8,,,,
2024,Illinois,FDU,104,71,0,Regular Season,2023-12-30,Illinois,1,6,7,,,,
2024,Fordham,Columbia,87,78,0,Regular Season,2023-12-30,Fordham,1,8,12,,,,
2024,Rhode Island,Northeastern,82,71,0,Regular Season,2023-12-30,Rhode Island,1,8,9,,,,
2024,Florida St,Lipscomb,75,78,0,Regular Season,2023-12-30,Florida St,1,6,9,,,,
2024,St John's,Hofstra,84,79,1,Regular Season,2023-12-30,,0,5,7,,,,
2024,Towson,Arcadia,97,46,0,Regular Season,2023-12-30,Towson,1,7,,,,,
2024,Murray St,MTSU,75,54,0,Regular Season,2023-12-30,Murray St,1,7,6,,,,
2024,Delaware,Princeton,82,84,0,Regular Season,2023-12-30,Delaware,1,8,7,,,,
2024,Ohio,Davidson,69,72,1,Legends of Basketball Showcase,2023-12-30,,0,6,7,,,,
2024,Cincinnati,Evansville,76,58,0,Regular Season,2023-12-30,Cincinnati,1,6,8,,,,
2024,SE Missouri,So Indiana,93,91,0,Regular Season,2023-12-30,SE Missouri,1,7,6,,,,
2024,SIUE,E Illinois,67,58,0,Regular Season,2023-12-30,SIUE,1,7,7,,,,
2024,Tennessee St,Little Rock,90,82,0,Regular Season,2023-12-30,Tennessee St,1,0,0,,,,
2024,Tennessee Tech,UT Martin,73,81,0,Regular Season,2023-12-30,Tennessee Tech,1,0,0,,,,
2024,Purdue FW,N Kentucky,73,60,0,Regular Season,2023-12-30,Purdue FW,1,8,7,,,,
2024,Milwaukee,Robert Morris,78,75,0,Regular Season,2023-12-30,Milwaukee,1,7,7,,,,
2024,Iowa,N Illinois,103,74,0,Regular Season,2023-12-30,Iowa,1,8,7,,,,
2024,Miami OH,Wilberforce,119,69,0,Regular Season,2023-12-30,Miami OH,1,7,12,,,,
2024,Rutgers,Stonehill,59,58,0,Regular Season,2023-12-30,Rutgers,1,6,7,,,,
2024,Saint Francis,Campbell,78,76,0,Regular Season,2023-12-30,Saint Francis,1,8,10,,,,
2024,LMU,Tarleton St,66,79,0,Regular Season,2023-12-30,LMU,1,6,8,,,,
2024,Utah Tech,FIU,96,92,0,Regular Season,2023-12-30,Utah Tech,1,7,7,,,,
2024,C Connecticut,St Elizabeth,99,38,0,Regular Season,2023-12-30,C Connecticut,1,8,,,,,
2024,South Carolina,Florida A&M,94,62,0,Regular Season,2023-12-30,South Carolina,1,7,7,,,,
2024,La Salle,Howard,66,71,0,Regular Season,2023-12-30,La Salle,1,8,8,,,,
2024,Richmond,Lafayette,59,38,0,Regular Season,2023-12-30,Richmond,1,7,8,,,,
2024,BYU,Wyoming,94,68,0,Regular Season,2023-12-30,BYU,1,6,7,,,,
2024,Presbyterian,J&W (NC),91,67,0,Regular Season,2023-12-30,Presbyterian,1,8,12,,,,
2024,Navy,William & Mary,77,65,0,Regular Season,2023-12-30,Navy,1,8,7,,,,
2024,Delaware St,Mount St Marys,77,73,0,Regular Season,2023-12-30,Delaware St,1,8,6,,,,
2024,Michigan St,Indiana St,87,75,0,Regular Season,2023-12-30,Michigan St,1,8,9,,,,
2024,Bucknell,Saint Peter's,58,67,0,Regular Season,2023-12-30,Bucknell,1,7,7,,,,
2024,Arkansas,UNC Wilmington,106,90,0,Regular Season,2023-12-30,Arkansas,1,7,7,,,,
2024,Georgia,Alabama A&M,93,73,0,Regular Season,2023-12-30,Georgia,1,7,7,,,,
2024,Vanderbilt,Dartmouth,69,53,0,Regular Season,2023-12-30,Vanderbilt,1,6,8,,,,
2024,Gonzaga,San Diego St,74,84,0,Regular Season,2023-12-30,Gonzaga,1,8,7,,,,
2024,SE Louisiana,Loyola (LA),87,64,0,Regular Season,2023-12-30,SE Louisiana,1,8,12,,,,
2024,Duquesne,Cleary,95,47,0,Regular Season,2023-12-30,Duquesne,1,6,12,,,,
2024,Loyola Chicago,C Michigan,73,35,0,Regular Season,2023-12-30,Loyola Chicago,1,9,7,,,,
2024,UAB,UNC Asheville,90,85,0,Regular Season,2023-12-30,UAB,1,7,6,,,,
2024,DePaul,Chicago St,70,58,0,Regular Season,2023-12-30,DePaul,1,6,1,,,,
2024,Saint Mary's,Kent State,66,46,0,Regular Season,2023-12-30,Saint Mary's,1,5,7,,,,
2024,San Francisco,Miss Valley St,92,42,0,Regular Season,2023-12-30,San Francisco,1,6,6,,,,
2024,San Diego,Fresno St,67,71,0,Regular Season,2023-12-30,San Diego,1,7,6,,,,
2024,Cornell,Colgate,77,64,0,Regular Season,2023-12-30,Cornell,1,7,7,,,,
2024,Western KY,Abilene Chrstn,86,84,0,Regular Season,2023-12-30,Western KY,1,9,7,,,,
2024,Marquette,Creighton,72,67,0,Regular Season,2023-12-30,Marquette,1,6,8,,,,
2024,Furman,Anderson SC,74,79,0,Regular Season,2023-12-30,Furman,1,9,,,,,
2024,Jacksonville,Erskine,79,52,0,Regular Season,2023-12-30,Jacksonville,1,8,12,,,,
2024,SC Upstate,Coker,96,76,0,Regular Season,2023-12-30,SC Upstate,1,7,,,,,
2024,Stetson,Charlotte,79,75,0,Regular Season,2023-12-30,Stetson,1,6,7,,,,
2024,Notre Dame,Virginia,76,54,0,Regular Season,2023-12-30,Notre Dame,1,6,1,,,,
2024,Syracuse,Pitt,81,73,0,Regular Season,2023-12-30,Syracuse,1,8,8,,,,
2024,Wake Forest,Virginia Tech,86,63,0,Regular Season,2023-12-30,Wake Forest,1,8,8,,,,
2024,Texas A&M-CC,Schreiner,84,61,0,Regular Season,2023-12-30,Texas A&M-CC,1,7,12,,,,
2024,New Mexico,Eastern NM,87,54,0,Regular Season,2023-12-30,New Mexico,1,8,,,,,
2024,Tulsa,Sw Ok St,95,54,0,Regular Season,2023-12-30,Tulsa,1,6,,,,,
2024,The Citadel,Toccoa Falls,106,76,0,Regular Season,2023-12-30,The Citadel,1,10,0,,,,
2024,Utah,Washington St,80,58,0,Regular Season,2023-12-30,Utah,1,8,7,,,,
2024,Colorado,Washington,73,69,0,Regular Season,2023-12-30,Colorado,1,7,7,,,,
2024,California,Arizona,81,100,0,Regular Season,2023-12-30,California,1,9,6,,,,
2024,Stanford,Arizona St,73,76,0,Regular Season,2023-12-30,Stanford,1,7,8,,,,
2024,Oregon,UCLA,64,59,0,Regular Season,2023-12-30,Oregon,1,0,0,,,,
2024,Colorado St,Adams St,106,61,0,Regular Season,2023-12-30,Colorado St,1,6,10,,,,
2024,North Texas,LSU Shreveport,80,57,0,Regular Season,2023-12-30,North Texas,1,6,,,,,
2024,UC Riverside,Santa Barbara,79,77,0,Regular Season,2023-12-31,UC Riverside,1,1,1,,,,
2024,Hawai'i,Fullerton,61,63,0,Regular Season,2023-12-31,Hawai'i,1,6,1,,,,
2024,Bakersfield,UC Irvine,56,75,0,Regular Season,2023-12-31,Bakersfield,1,1,1,,,,
2024,Iowa State,New Hampshire,85,70,0,Regular Season,2023-12-31,Iowa State,1,8,9,,,,
2024,Houston,Penn,81,42,0,Regular Season,2023-12-31,Houston,1,8,7,,,,
2024,Ohio State,West Virginia,78,75,1,Legends of Basketball Showcase,2023-12-31,,0,9,7,,,,
2024,Texas A&M,Prairie View,79,54,0,Regular Season,2023-12-31,Texas A&M,1,7,1,,,,
2024,Santa Clara,Yale,58,66,0,Regular Season,2023-12-31,Santa Clara,1,7,7,,,,
2024,St Thomas (MN),Kansas City,77,56,0,Regular Season,2023-12-31,St Thomas (MN),1,0,0,,,,
2024,S Dakota St,North Dakota,80,61,0,Regular Season,2023-12-31,S Dakota St,1,8,0,,,,
2024,South Dakota,Omaha,51,67,0,Regular Season,2023-12-31,South Dakota,1,0,0,,,,
2024,Denver,Oral Roberts,86,89,0,Regular Season,2023-12-31,Denver,1,0,0,,,,
2024,Old Dominion,South Alabama,59,61,0,Regular Season,2023-12-31,Old Dominion,1,6,8,,,,
2024,Memphis,Austin Peay,81,70,0,Regular Season,2023-12-31,Memphis,1,7,7,,,,
2024,Oklahoma,Monmouth,72,56,0,Regular Season,2023-12-31,Oklahoma,1,1,9,,,,
2024,Auburn,Chattanooga,101,66,0,Regular Season,2023-12-31,Auburn,1,7,8,,,,
2024,Grand Canyon,Louisiana Tech,73,70,0,Regular Season,2023-12-31,Grand Canyon,1,3,9,,,,
2024,Lindenwood,So Indiana,62,73,0,Regular Season,2023-12-31,Lindenwood,1,7,0,,,,
2024,SE Missouri,Morehead St,64,83,0,Regular Season,2023-12-31,SE Missouri,1,0,9,,,,
2024,SIUE,W Illinois,70,78,0,Regular Season,2023-12-31,SIUE,1,0,10,,,,
2024,IU Indy,Cleveland St,77,86,0,Regular Season,2023-12-31,IU Indy,1,1,1,,,,
2024,Purdue FW,Detroit Mercy,91,56,0,Regular Season,2023-12-31,Purdue FW,1,0,1,,,,
2024,Youngstown St,Oakland,81,88,0,Regular Season,2023-12-31,Youngstown St,1,9,1,,,,
2024,Milwaukee,Wright St,91,83,0,Regular Season,2023-12-31,Milwaukee,1,0,1,,,,
2024,Green Bay,Robert Morris,78,61,0,Regular Season,2023-12-31,Green Bay,1,1,0,,,,
2024,Manhattan,Wagner,56,68,0,Regular Season,2023-12-31,Manhattan,1,9,8,,,,
2024,Nevada,Fresno Pacific,92,59,0,Regular Season,2023-12-31,Nevada,1,5,12,,,,
2024,Ole Miss,Bryant,95,78,0,Regular Season,2023-12-31,Ole Miss,1,7,8,,,,
2024,New Mexico St,CA Baptist,66,61,0,Regular Season,2023-12-31,New Mexico St,1,7,2,,,,
2024,UNLV,Carroll (MT),87,51,0,Regular Season,2023-12-31,UNLV,1,8,12,,,,
2024,Jax State,Trevecca,107,67,0,Regular Season,2023-12-31,Jax State,1,1,,,,,
2024,High Point,Bellarmine,90,85,0,Regular Season,2023-12-31,High Point,1,7,7,,,,
2024,UTEP,Seattle U,61,73,0,Regular Season,2023-12-31,UTEP,1,8,9,,,,
2024,Southern Utah,ANTELOPE,95,78,0,Regular Season,2023-12-31,Southern Utah,1,7,,,,,
2024,FGCU,FAU,72,68,0,Regular Season,2023-12-31,FGCU,1,7,7,,,,
2024,S Illinois,UIC,62,50,0,Regular Season,2023-12-31,S Illinois,1,7,9,,,,
2024,Oklahoma St,SC State,86,70,0,Regular Season,2023-12-31,Oklahoma St,1,10,0,,,,
2024,NJIT,Morgan St,69,53,0,Regular Season,2023-12-31,NJIT,1,8,2,,,,
2024,Southern,Ecclesia,115,42,0,Regular Season,2023-12-31,Southern,1,11,11,,,,
2024,UT Rio Grande,Incarnate Word,77,74,0,Regular Season,2023-12-31,UT Rio Grande,1,11,9,,,,
2024,Mississippi St,Bethune,85,62,0,Regular Season,2023-12-31,Mississippi St,1,7,0,,,,
2024,San Diego,Westcliff,78,65,0,Regular Season,2023-12-31,San Diego,1,0,0,,,,
2024,Oregon St,USC,86,70,0,Regular Season,2023-12-31,Oregon St,1,1,1,,,,
2024,Colorado,Washington St,74,67,0,Regular Season,2023-12-31,Colorado,1,0,0,,,,
2024,Stanford,Arizona,100,82,0,Regular Season,2023-12-31,Stanford,1,0,0,,,,
2024,Utah,Washington,95,90,0,Regular Season,2023-12-31,Utah,1,0,0,,,,
2024,UMass Lowell,EMERSON,116,48,0,Regular Season,2023-12-31,UMass Lowell,1,8,,,,,
2024,TCU,E Texas A&M,77,42,0,Regular Season,2024-01-01,TCU,1,7,12,,,,
2024,Texas,UT Arlington,79,62,0,Regular Season,2024-01-01,Texas,1,1,8,,,,
2024,Liberty,Boyce,88,46,0,Regular Season,2024-01-01,Liberty,1,1,12,,,,
2024,Texas Tech,North Alabama,85,57,0,Regular Season,2024-01-01,Texas Tech,1,2,9,,,,
2024,Drexel,Hampton,99,65,0,Regular Season,2024-01-01,Drexel,1,9,10,,,,
2024,California,Arizona St,69,71,0,Regular Season,2024-01-01,California,1,1,1,,,,
2024,Air Force,Utah State,60,88,0,Regular Season,2024-01-02,Air Force,1,11,9,,,,
2024,UConn,DePaul,85,56,0,Regular Season,2024-01-02,UConn,1,8,2,,,,
2024,MD Eastern,Clarks Summit,95,37,0,Regular Season,2024-01-02,MD Eastern,1,2,12,,,,
2024,Grambling,Biblical Stud,84,72,0,Regular Season,2024-01-02,Grambling,1,10,3,,,,
2024,Sam Houston,Dallas,93,53,0,Regular Season,2024-01-02,Sam Houston,1,3,,,,,
2024,UNLV,Bethesda,112,56,0,Regular Season,2024-01-02,UNLV,1,1,5,,,,
2024,C Arkansas,Champ Chrstn,120,54,0,Regular Season,2024-01-03,C Arkansas,1,3,12,,,,
2024,Tennessee,Norfolk St,87,50,0,Regular Season,2024-01-03,Tennessee,1,12,11,,,,
2024,Brown,Vermont,70,71,0,Regular Season,2024-01-03,Brown,1,4,11,,,,
2024,Harvard,UAlbany,76,71,0,Regular Season,2024-01-03,Harvard,1,3,4,,,,
2024,Auburn,Penn,88,68,0,Regular Season,2024-01-03,Auburn,1,2,2,,,,
2024,Howard,Yale,78,86,0,Regular Season,2024-01-03,Howard,1,3,2,,,,
2024,Ohio,Toledo,77,86,0,Regular Season,2024-01-03,Ohio,1,3,10,,,,
2024,Miami OH,W Michigan,74,83,0,Regular Season,2024-01-03,Miami OH,1,3,4,,,,
2024,Bowling Green,E Michigan,92,90,0,Regular Season,2024-01-03,Bowling Green,1,11,3,,,,
2024,C Michigan,Buffalo,64,76,0,Regular Season,2024-01-03,C Michigan,1,3,3,,,,
2024,Kent State,Ball State,82,69,0,Regular Season,2024-01-03,Kent State,1,3,11,,,,
2024,N Illinois,Akron,51,73,0,Regular Season,2024-01-03,N Illinois,1,3,3,,,,
2024,La Salle,George Mason,62,77,0,Regular Season,2024-01-03,La Salle,1,3,3,,,,
2024,Baylor,Cornell,98,79,0,Regular Season,2024-01-03,Baylor,1,10,3,,,,
2024,Kansas St,Chicago St,62,55,0,Regular Season,2024-01-03,Kansas St,1,11,3,,,,
2024,Georgetown,Creighton,60,77,0,Regular Season,2024-01-03,Georgetown,1,10,3,,,,
2024,St John's,Butler,86,70,0,Regular Season,2024-01-03,St John's,1,3,10,,,,
2024,Providence,Seton Hall,57,61,0,Regular Season,2024-01-03,Providence,1,10,10,,,,
2024,Alabama St,JohnsonFL,84,53,0,Regular Season,2024-01-03,Alabama St,1,3,12,,,,
2024,Wisconsin,Iowa,83,72,0,Regular Season,2024-01-03,Wisconsin,1,10,3,,,,
2024,Illinois,Northwestern,96,66,0,Regular Season,2024-01-03,Illinois,1,3,3,,,,
2024,Maryland,Purdue,53,67,0,Regular Season,2024-01-03,Maryland,1,4,3,,,,
2024,Winthrop,Longwood,68,60,0,Regular Season,2024-01-03,Winthrop,1,4,3,,,,
2024,UNC Asheville,SC Upstate,95,67,0,Regular Season,2024-01-03,UNC Asheville,1,3,3,,,,
2024,S Illinois,Belmont,73,63,0,Regular Season,2024-01-03,S Illinois,1,2,12,,,,
2024,Drake,Illinois St,88,71,0,Regular Season,2024-01-03,Drake,1,11,3,,,,
2024,Murray St,UIC,85,73,0,Regular Season,2024-01-03,Murray St,1,3,2,,,,
2024,FAU,East Carolina,79,64,0,Regular Season,2024-01-03,FAU,1,2,3,,,,
2024,UTSA,UAB,76,78,0,Regular Season,2024-01-03,UTSA,1,4,3,,,,
2024,SMU,Charlotte,66,54,0,Regular Season,2024-01-03,SMU,1,11,3,,,,
2024,Wyoming,San José St,75,73,0,Regular Season,2024-01-03,Wyoming,1,3,12,,,,
2024,Boston College,Wake Forest,78,84,0,Regular Season,2024-01-03,Boston College,1,12,3,,,,
2024,Duke,Syracuse,86,66,0,Regular Season,2024-01-03,Duke,1,3,3,,,,
2024,Pitt,North Carolina,57,70,0,Regular Season,2024-01-03,Pitt,1,3,3,,,,
2024,Incarnate Word,Lady of Lake,83,74,0,Regular Season,2024-01-03,Incarnate Word,1,2,,,,,
2024,Colorado St,New Mexico,76,68,0,Regular Season,2024-01-03,Colorado St,1,3,3,,,,
2024,UT Rio Grande,SF Austin,78,85,0,Regular Season,2024-01-04,UT Rio Grande,1,3,4,,,,
2024,Bellarmine,Austin Peay,68,84,0,Regular Season,2024-01-04,Bellarmine,1,3,3,,,,
2024,Montana St,Oral Roberts,76,82,0,Big Sky-Summit Challenge,2024-01-04,Montana St,1,4,3,,,,
2024,Weber St,S Dakota St,75,73,0,Big Sky-Summit Challenge,2024-01-04,Weber St,1,4,3,,,,
2024,Idaho,St Thomas (MN),67,75,0,Big Sky-Summit Challenge,2024-01-04,Idaho,1,4,3,,,,
2024,South Dakota,E Washington,79,93,0,Big Sky-Summit Challenge,2024-01-04,South Dakota,1,3,4,,,,
2024,Sacramento St,Kansas City,67,64,0,Big Sky-Summit Challenge,2024-01-04,Sacramento St,1,4,3,,,,
2024,UL Monroe,Marshall,57,68,0,Regular Season,2024-01-04,UL Monroe,1,4,4,,,,
2024,Omaha,N Arizona,81,55,0,Big Sky-Summit Challenge,2024-01-04,Omaha,1,3,4,,,,
2024,MTSU,Reinhardt,84,47,0,Regular Season,2024-01-04,MTSU,1,4,12,,,,
2024,Samford,Chattanooga,89,74,0,Regular Season,2024-01-04,Samford,1,12,3,,,,
2024,ETSU,Mercer,80,69,0,Regular Season,2024-01-04,ETSU,1,4,5,,,,
2024,Wofford,VMI,87,85,0,Regular Season,2024-01-04,Wofford,1,5,12,,,,
2024,UNC Greensboro,Furman,79,68,0,Regular Season,2024-01-04,UNC Greensboro,1,4,4,,,,
2024,The Citadel,W Carolina,71,80,0,Regular Season,2024-01-04,The Citadel,1,4,4,,,,
2024,Sacred Heart,Saint Francis,79,67,0,Regular Season,2024-01-04,Sacred Heart,1,4,4,,,,
2024,NC Central,Truett McCnnll,112,70,0,Regular Season,2024-01-04,NC Central,1,12,,,,,
2024,North Dakota,N Colorado,87,97,0,Big Sky-Summit Challenge,2024-01-04,North Dakota,1,3,4,,,,
2024,Bucknell,Holy Cross,70,58,0,Regular Season,2024-01-04,Bucknell,1,4,5,,,,
2024,Colgate,Loyola MD,78,55,0,Regular Season,2024-01-04,Colgate,1,4,4,,,,
2024,Denver,Idaho St,95,82,0,Big Sky-Summit Challenge,2024-01-04,Denver,1,3,4,,,,
2024,VCU,St Bonaventure,78,89,0,Regular Season,2024-01-04,VCU,1,4,4,,,,
2024,Saint Louis,Loyola Chicago,73,80,0,Regular Season,2024-01-04,Saint Louis,1,12,4,,,,
2024,Rhode Island,Saint Joseph's,78,74,0,Regular Season,2024-01-04,Rhode Island,1,4,4,,,,
2024,UMass,Duquesne,80,61,0,Regular Season,2024-01-04,UMass,1,4,4,,,,
2024,G Washington,Fordham,113,119,0,Regular Season,2024-01-04,G Washington,1,4,4,,,,
2024,Davidson,Dayton,59,72,0,Regular Season,2024-01-04,Davidson,1,4,4,,,,
2024,American,Lehigh,75,66,0,Regular Season,2024-01-04,American,1,4,4,,,,
2024,San Diego St,Fresno St,74,47,0,Regular Season,2024-01-04,San Diego St,1,4,4,,,,
2024,Navy,Boston U,62,60,0,Regular Season,2024-01-04,Navy,1,4,4,,,,
2024,N Dakota St,Montana,86,96,0,Big Sky-Summit Challenge,2024-01-04,N Dakota St,1,4,4,,,,
2024,Villanova,Xavier,66,65,0,Regular Season,2024-01-04,Villanova,1,11,11,,,,
2024,Louisiana Tech,Dall Christian,96,55,0,Regular Season,2024-01-04,Louisiana Tech,1,3,12,,,,
2024,Oklahoma St,Chicago St,72,53,0,Regular Season,2024-01-04,Oklahoma St,1,3,0,,,,
2024,Nebraska,Indiana,86,70,0,Regular Season,2024-01-04,Nebraska,1,4,5,,,,
2024,Ohio State,Rutgers,76,72,0,Regular Season,2024-01-04,Ohio State,1,3,4,,,,
2024,Charleston So,Presbyterian,61,68,0,Regular Season,2024-01-04,Charleston So,1,4,4,,,,
2024,Radford,High Point,71,85,0,Regular Season,2024-01-04,Radford,1,4,3,,,,
2024,Valparaiso,Bradley,61,86,0,Regular Season,2024-01-04,Valparaiso,1,5,5,,,,
2024,Indiana St,Evansville,87,73,0,Regular Season,2024-01-04,Indiana St,1,4,4,,,,
2024,Missouri St,Northern Iowa,62,64,0,Regular Season,2024-01-04,Missouri St,1,10,12,,,,
2024,Tulane,Rice,84,59,0,Regular Season,2024-01-04,Tulane,1,5,11,,,,
2024,Florida St,Georgia Tech,82,71,0,Regular Season,2024-01-04,Florida St,1,4,9,,,,
2024,Miami,Clemson,95,82,0,Regular Season,2024-01-04,Miami,1,5,4,,,,
2024,Notre Dame,NC State,52,54,0,Regular Season,2024-01-04,Notre Dame,1,4,11,,,,
2024,Virginia,Louisville,77,53,0,Regular Season,2024-01-04,Virginia,1,4,12,,,,
2024,Lafayette,Army,52,47,0,Regular Season,2024-01-04,Lafayette,1,4,4,,,,
2024,UCLA,Stanford,53,59,0,Regular Season,2024-01-04,UCLA,1,4,3,,,,
2024,USC,California,82,74,0,Regular Season,2024-01-04,USC,1,3,2,,,,
2024,UC Irvine,Fullerton,75,67,0,Regular Season,2024-01-05,UC Irvine,1,4,4,,,,
2024,Santa Barbara,UC San Diego,72,79,0,Regular Season,2024-01-05,Santa Barbara,1,4,6,,,,
2024,UC Riverside,UC Davis,63,83,0,Regular Season,2024-01-05,UC Riverside,1,4,5,,,,
2024,Bakersfield,Hawai'i,67,78,0,Regular Season,2024-01-05,Bakersfield,1,4,4,,,,
2024,Cal Poly,Long Beach St,82,89,0,Regular Season,2024-01-05,Cal Poly,1,5,5,,,,
2024,New Mexico St,UTEP,63,53,0,Regular Season,2024-01-05,New Mexico St,1,4,4,,,,
